Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime
2024-03-02 16:06:41.481,9543.0,154.0,4,78.0,False,0,car,0 days 00:01:13.114000,0 days 02:02:59.050000
2024-03-02 16:06:41.761,10543.0,165.0,4,99.0,False,0,car,0 days 00:01:13.394000,0 days 02:02:59.330000
2024-03-02 16:06:41.961,10918.0,169.0,4,100.0,False,0,car,0 days 00:01:13.594000,0 days 02:02:59.530000
2024-03-02 16:06:42.241,11418.0,181.0,4,100.0,False,0,car,0 days 00:01:13.874000,0 days 02:02:59.810000
2024-03-02 16:06:42.481,11026.0,193.0,4,100.0,False,0,car,0 days 00:01:14.114000,0 days 02:03:00.050000
2024-03-02 16:06:42.641,10522.0,196.0,5,100.0,False,0,car,0 days 00:01:14.274000,0 days 02:03:00.210000
2024-03-02 16:06:42.961,10958.0,209.0,5,100.0,False,0,car,0 days 00:01:14.594000,0 days 02:03:00.530000
2024-03-02 16:06:43.121,11153.0,212.0,5,100.0,False,0,car,0 days 00:01:14.754000,0 days 02:03:00.690000
2024-03-02 16:06:43.361,11309.0,217.0,5,100.0,False,0,car,0 days 00:01:14.994000,0 days 02:03:00.930000
2024-03-02 16:06:43.561,11539.0,223.0,5,100.0,False,0,car,0 days 00:01:15.194000,0 days 02:03:01.130000
2024-03-02 16:06:43.761,11666.0,227.0,5,100.0,False,0,car,0 days 00:01:15.394000,0 days 02:03:01.330000
2024-03-02 16:06:44.001,10736.0,234.0,5,100.0,False,0,car,0 days 00:01:15.634000,0 days 02:03:01.570000
2024-03-02 16:06:44.281,10892.0,240.0,6,100.0,False,0,car,0 days 00:01:15.914000,0 days 02:03:01.850000
2024-03-02 16:06:44.561,11121.0,245.0,6,100.0,False,0,car,0 days 00:01:16.194000,0 days 02:03:02.130000
2024-03-02 16:06:44.922,11297.0,251.0,6,100.0,False,0,car,0 days 00:01:16.555000,0 days 02:03:02.491000
2024-03-02 16:06:45.241,11482.0,256.0,6,100.0,False,0,car,0 days 00:01:16.874000,0 days 02:03:02.810000
2024-03-02 16:06:45.401,11544.0,259.0,6,100.0,False,0,car,0 days 00:01:17.034000,0 days 02:03:02.970000
2024-03-02 16:06:45.601,11364.0,262.0,6,100.0,False,0,car,0 days 00:01:17.234000,0 days 02:03:03.170000
2024-03-02 16:06:45.761,10336.0,262.0,6,100.0,False,0,car,0 days 00:01:17.394000,0 days 02:03:03.330000
2024-03-02 16:06:45.961,10681.0,265.0,7,100.0,False,0,car,0 days 00:01:17.594000,0 days 02:03:03.530000
2024-03-02 16:06:46.161,10697.0,268.0,7,100.0,False,0,car,0 days 00:01:17.794000,0 days 02:03:03.730000
2024-03-02 16:06:46.481,10842.0,272.0,7,100.0,False,0,car,0 days 00:01:18.114000,0 days 02:03:04.050000
2024-03-02 16:06:46.641,10965.0,274.0,7,100.0,False,0,car,0 days 00:01:18.274000,0 days 02:03:04.210000
2024-03-02 16:06:46.801,10984.0,275.0,7,100.0,False,0,car,0 days 00:01:18.434000,0 days 02:03:04.370000
2024-03-02 16:06:47.081,11014.0,279.0,7,100.0,False,0,car,0 days 00:01:18.714000,0 days 02:03:04.650000
2024-03-02 16:06:47.281,11139.0,279.0,7,100.0,False,0,car,0 days 00:01:18.914000,0 days 02:03:04.850000
2024-03-02 16:06:47.481,11158.0,283.0,7,100.0,False,0,car,0 days 00:01:19.114000,0 days 02:03:05.050000
2024-03-02 16:06:47.641,11264.0,283.0,7,100.0,False,0,car,0 days 00:01:19.274000,0 days 02:03:05.210000
2024-03-02 16:06:47.961,11341.0,285.0,7,100.0,False,0,car,0 days 00:01:19.594000,0 days 02:03:05.530000
2024-03-02 16:06:48.241,11372.0,287.0,7,100.0,False,0,car,0 days 00:01:19.874000,0 days 02:03:05.810000
2024-03-02 16:06:48.481,11452.0,289.0,7,100.0,False,0,car,0 days 00:01:20.114000,0 days 02:03:06.050000
2024-03-02 16:06:48.761,11486.0,291.0,7,100.0,False,0,car,0 days 00:01:20.394000,0 days 02:03:06.330000
2024-03-02 16:06:48.961,11515.0,291.0,7,100.0,False,0,car,0 days 00:01:20.594000,0 days 02:03:06.530000
2024-03-02 16:06:49.201,11567.0,293.0,7,100.0,False,0,car,0 days 00:01:20.834000,0 days 02:03:06.770000
2024-03-02 16:06:49.361,11529.0,293.0,7,100.0,False,0,car,0 days 00:01:20.994000,0 days 02:03:06.930000
2024-03-02 16:06:49.601,11544.0,294.0,7,100.0,False,0,car,0 days 00:01:21.234000,0 days 02:03:07.170000
2024-03-02 16:06:49.841,11565.0,294.0,7,100.0,False,0,car,0 days 00:01:21.474000,0 days 02:03:07.410000
2024-03-02 16:06:50.161,11592.0,295.0,7,89.0,False,0,car,0 days 00:01:21.794000,0 days 02:03:07.730000
2024-03-02 16:06:50.401,11507.0,292.0,7,0.0,False,0,car,0 days 00:01:22.034000,0 days 02:03:07.970000
2024-03-02 16:06:50.801,9905.0,258.0,7,0.0,True,0,car,0 days 00:01:22.434000,0 days 02:03:08.370000
2024-03-02 16:06:51.201,10881.0,211.0,7,0.0,True,0,car,0 days 00:01:22.834000,0 days 02:03:08.770000
2024-03-02 16:06:51.522,9855.0,183.0,7,0.0,True,0,car,0 days 00:01:23.155000,0 days 02:03:09.091000
2024-03-02 16:06:51.801,9251.0,158.0,5,0.0,True,0,car,0 days 00:01:23.434000,0 days 02:03:09.370000
2024-03-02 16:06:51.961,8691.0,152.0,4,0.0,True,0,car,0 days 00:01:23.594000,0 days 02:03:09.530000
2024-03-02 16:06:52.201,8280.0,143.0,4,0.0,True,0,car,0 days 00:01:23.834000,0 days 02:03:09.770000
2024-03-02 16:06:52.641,7441.0,131.0,4,0.0,True,0,car,0 days 00:01:24.274000,0 days 02:03:10.210000
2024-03-02 16:06:52.841,7272.0,125.0,4,0.0,False,0,car,0 days 00:01:24.474000,0 days 02:03:10.410000
2024-03-02 16:06:53.081,7659.0,121.0,4,28.0,False,0,car,0 days 00:01:24.714000,0 days 02:03:10.650000
2024-03-02 16:06:53.481,7807.0,124.0,4,50.0,False,0,car,0 days 00:01:25.114000,0 days 02:03:11.050000
2024-03-02 16:06:53.681,7957.0,127.0,4,55.0,False,0,car,0 days 00:01:25.314000,0 days 02:03:11.250000
2024-03-02 16:06:53.881,8275.0,131.0,4,62.0,False,0,car,0 days 00:01:25.514000,0 days 02:03:11.450000
2024-03-02 16:06:54.041,8497.0,134.0,4,72.0,False,0,car,0 days 00:01:25.674000,0 days 02:03:11.610000
2024-03-02 16:06:54.241,9107.0,141.0,4,92.0,False,0,car,0 days 00:01:25.874000,0 days 02:03:11.810000
2024-03-02 16:06:54.441,9823.0,149.0,4,100.0,False,0,car,0 days 00:01:26.074000,0 days 02:03:12.010000
2024-03-02 16:06:54.721,10446.0,162.0,4,100.0,False,0,car,0 days 00:01:26.354000,0 days 02:03:12.290000
2024-03-02 16:06:54.881,10725.0,171.0,4,100.0,False,0,car,0 days 00:01:26.514000,0 days 02:03:12.450000
2024-03-02 16:06:55.281,11471.0,186.0,4,100.0,False,0,car,0 days 00:01:26.914000,0 days 02:03:12.850000
2024-03-02 16:06:55.521,10242.0,194.0,4,100.0,False,0,car,0 days 00:01:27.154000,0 days 02:03:13.090000
2024-03-02 16:06:55.961,10839.0,206.0,5,100.0,False,0,car,0 days 00:01:27.594000,0 days 02:03:13.530000
2024-03-02 16:06:56.361,11378.0,218.0,5,100.0,False,0,car,0 days 00:01:27.994000,0 days 02:03:13.930000
2024-03-02 16:06:56.601,11711.0,223.0,5,100.0,False,0,car,0 days 00:01:28.234000,0 days 02:03:14.170000
2024-03-02 16:06:56.961,10612.0,233.0,5,100.0,False,0,car,0 days 00:01:28.594000,0 days 02:03:14.530000
2024-03-02 16:06:57.121,10860.0,236.0,5,100.0,False,0,car,0 days 00:01:28.754000,0 days 02:03:14.690000
2024-03-02 16:06:57.601,11140.0,245.0,6,100.0,False,0,car,0 days 00:01:29.234000,0 days 02:03:15.170000
2024-03-02 16:06:57.842,11329.0,250.0,6,100.0,False,0,car,0 days 00:01:29.475000,0 days 02:03:15.411000
2024-03-02 16:06:58.162,11433.0,255.0,6,100.0,False,0,car,0 days 00:01:29.795000,0 days 02:03:15.731000
2024-03-02 16:06:58.322,11563.0,257.0,6,100.0,False,0,car,0 days 00:01:29.955000,0 days 02:03:15.891000
2024-03-02 16:06:58.561,11657.0,261.0,6,100.0,False,0,car,0 days 00:01:30.194000,0 days 02:03:16.130000
2024-03-02 16:06:58.761,11241.0,262.0,6,100.0,False,0,car,0 days 00:01:30.394000,0 days 02:03:16.330000
2024-03-02 16:06:59.161,10737.0,267.0,7,100.0,False,0,car,0 days 00:01:30.794000,0 days 02:03:16.730000
2024-03-02 16:06:59.361,10790.0,269.0,7,100.0,False,0,car,0 days 00:01:30.994000,0 days 02:03:16.930000
2024-03-02 16:06:59.601,10911.0,273.0,7,100.0,False,0,car,0 days 00:01:31.234000,0 days 02:03:17.170000
2024-03-02 16:06:59.881,10991.0,275.0,7,100.0,False,0,car,0 days 00:01:31.514000,0 days 02:03:17.450000
2024-03-02 16:07:00.201,11056.0,278.0,7,100.0,False,0,car,0 days 00:01:31.834000,0 days 02:03:17.770000
2024-03-02 16:07:00.361,11124.0,279.0,7,100.0,False,0,car,0 days 00:01:31.994000,0 days 02:03:17.930000
2024-03-02 16:07:00.521,11140.0,281.0,7,100.0,False,0,car,0 days 00:01:32.154000,0 days 02:03:18.090000
2024-03-02 16:07:00.881,11234.0,283.0,7,100.0,False,0,car,0 days 00:01:32.514000,0 days 02:03:18.450000
